"weight","idlist","id","waiting time","duration","total request","priority","completed jobs"
7.403882119631324E-18,1474,9728,1.0,61.46358420873388,187,1,86
7.402921708090955E-18,1473,6136,1.0,91.80420823349088,662,2,20
7.397196359479824E-18,1472,5063,1.0,57.70601345996707,906,2,36
7.381829822729217E-18,1471,9470,1.0,29.398351117472973,817,1,100
7.381243637988049E-18,1470,6628,1.0,78.79522632859516,527,1,24
7.381057832609015E-18,1469,8709,1.0,67.59406435965475,557,2,40
7.368255458413993E-18,1468,6078,1.0,51.92903957628457,530,2,67
7.366378329645058E-18,1467,5223,1.0,65.67963390390194,629,3,45
7.362078820429674E-18,1466,4997,1.0,71.62739971349495,824,3,31
7.349747109130004E-18,1465,6221,1.0,65.0756057051597,794,3,38
7.342783162306017E-18,1464,8446,1.0,67.97426666046536,967,3,30
7.342742517671713E-18,1463,5962,1.0,38.109108361366445,646,2,100
7.339922342975575E-18,1462,9525,1.0,79.34141384632586,173,3,90
7.320610573194898E-18,1461,5465,1.0,56.12185196727403,716,3,54
7.307987318892088E-18,1460,5848,1.0,54.032355439012434,501,3,77
7.307821960666143E-18,1459,5875,1.0,53.40428271663457,565,1,46
7.30066017945068E-18,1458,6429,1.0,67.87897474487824,295,3,78
7.265287127391177E-18,1457,9111,1.0,61.12027406549772,442,1,44
7.253071947170115E-18,1456,7594,1.0,87.97172960765917,354,2,36
7.209903440922474E-18,1455,5937,1.0,51.07393049097375,390,2,89
7.1877333570888E-18,1454,9268,1.0,65.67715611616562,228,2,87
7.1511917724397E-18,1453,9469,1.0,74.00175951435224,310,2,55
7.14951826150873E-18,1452,8042,1.0,76.5082610817875,218,1,52
7.14568472150774E-18,1451,5636,1.0,62.99644528656875,279,2,80
7.125539218089662E-18,1450,6527,1.0,32.86191577752223,976,2,95
7.12364750231026E-18,1449,8534,1.0,71.80932190786054,606,2,34
7.044723866230499E-18,1448,9935,1.0,87.63188549889581,140,2,77
7.020759350990753E-18,1447,9325,1.0,84.19683363075552,254,1,39
6.992931552718821E-18,1446,4741,1.0,75.75003679251702,115,1,89
6.966445571937433E-18,1445,6585,1.0,91.25099778510099,472,3,32
6.964529578655155E-18,1444,9637,1.0,53.4835136019725,649,3,65
6.963273351868683E-18,1443,8033,1.0,58.44692303160492,715,1,33
6.955231195866504E-18,1442,8130,1.0,37.7137663168171,548,1,90
6.935221498813739E-18,1441,4469,3.6000006,98.23508738163167,854,3,81
6.932209330143578E-18,1440,7503,1.0,59.042570504078824,374,2,72
6.930562857243959E-18,1439,4378,4.4,97.9183124892248,771,1,75
6.9204159101729215E-18,1438,9531,1.0,59.09794153648108,672,2,45
6.918726682486634E-18,1437,5592,1.0,45.87871183681364,621,3,89
6.915407736482758E-18,1436,7661,1.0,35.41928381116397,757,1,78
6.9001933734343126E-18,1435,5418,1.0,44.001441511092644,826,2,65
6.893399651650876E-18,1434,6747,1.0,96.86237100970865,143,3,75
6.885576825624774E-18,1433,5093,1.0,85.9741481436346,176,2,67
6.881601948448703E-18,1432,6434,1.0,56.50370392272492,265,1,78
6.871539114250037E-18,1431,8811,1.0,89.0184664998024,490,1,21
6.864074177870444E-18,1430,8309,1.0,49.26248840417018,907,3,58
6.856816655066224E-18,1429,9239,1.0,52.40901246302826,662,1,43
6.852313110521269E-18,1428,8561,1.0,58.60510598068747,561,2,53
6.845036323017042E-18,1427,5535,1.0,53.547729866507325,311,2,100
6.811736203520377E-18,1426,8764,1.0,56.1449651157739,476,3,77
6.8024569582954146E-18,1425,6080,1.0,52.353431979538364,327,1,76
6.8002969173375505E-18,1424,6638,1.0,57.35561431991573,647,3,58
6.7709380127981156E-18,1423,8908,1.0,61.420915554643315,857,3,41
6.759956447837428E-18,1422,4748,1.0,79.98823758611569,835,3,26
6.711225466833791E-18,1421,9847,1.0,81.69653141240578,572,3,34
6.692751766448661E-18,1420,8514,1.0,51.349562863045755,894,3,55
6.6592469996649176E-18,1419,7271,1.0,64.53465271305733,850,3,38
6.649457636309165E-18,1418,9965,1.0,76.04833234060334,900,3,27
6.6436468967847805E-18,1417,9403,1.0,66.5363482999382,564,3,50
6.64054154817253E-18,1416,5339,1.0,60.27263349325111,478,2,58
6.627924607804882E-18,1415,7283,1.0,65.19042332175243,913,2,30
6.596651669522825E-18,1414,6143,1.0,98.07109079020118,281,1,28
6.588174068505354E-18,1413,5216,1.0,90.35641563710223,548,1,19
6.5359366309279816E-18,1412,8111,1.0,85.85377612808557,381,1,28
6.534228755218132E-18,1411,8665,1.0,94.58674959911454,94,2,95
6.5260242300216006E-18,1410,7267,1.0,70.05286856533169,630,3,42
6.511963403891032E-18,1409,6549,1.0,50.782411570427115,582,2,68
6.49689646827305E-18,1408,9149,1.0,37.19802489084604,747,1,74
6.4853797667028705E-18,1407,7648,1.0,45.70475683647578,954,1,42
6.478929291951606E-18,1406,7602,1.0,61.06809961702546,647,1,34
6.47573014416498E-18,1405,6171,1.0,98.1500732509413,119,1,56
6.4691788179892746E-18,1404,9638,1.0,53.46210571148122,425,3,94
6.4463435289050165E-18,1403,7455,1.0,77.6092339432336,689,1,21
6.4428357952301704E-18,1402,5381,1.0,72.44456434220507,328,3,67
6.438473337103615E-18,1401,8371,1.0,49.40686594557165,685,2,63
6.437712212030268E-18,1400,8336,1.0,65.59407377156009,843,2,32
6.4236833193874965E-18,1399,7361,1.0,57.768077989541084,492,2,62
6.4226909270274884E-18,1398,6507,1.0,89.34303960080382,911,1,13
6.422514243819479E-18,1397,8373,1.0,66.18512566400052,975,3,33
6.415228269182227E-18,1396,4649,1.8000002,66.34602221802173,716,3,79
6.3936555994743774E-18,1395,8421,1.0,49.27161656792775,494,3,97
6.374363619178458E-18,1394,6681,1.0,93.4858455474845,516,1,19
6.353101957065222E-18,1393,6658,1.0,50.657182550149635,870,2,50
6.340645669802914E-18,1392,6929,1.0,88.93671143388981,128,2,84
6.335391769624594E-18,1391,9398,1.0,56.42887686845358,837,3,50
6.333249676825256E-18,1390,8219,1.0,58.59468899391588,565,3,64
6.255281303356761E-18,1389,6057,1.0,88.35724353521387,905,3,21
6.249364616793352E-18,1388,4833,1.0,72.66354816618916,766,1,22
6.2466942720943124E-18,1387,4931,1.0,42.72363854059612,469,1,85
6.22982985867135E-18,1386,6365,1.0,67.35211163991042,917,3,34
6.22556530306727E-18,1385,4677,1.6000001,70.14063364992751,484,3,86
6.224078040599554E-18,1384,8498,1.0,60.59420796362466,274,2,92
6.221994563745428E-18,1383,5083,1.0,79.20041205602756,939,1,16
6.217690316249944E-18,1382,5647,1.0,54.8458976880822,495,1,52
6.195408701831482E-18,1381,6435,1.0,86.43089131646475,215,2,59
6.182178135159541E-18,1380,4684,1.4000001,73.27780125006464,707,2,43
6.176486673734323E-18,1379,4948,1.0,43.06981494227864,718,2,79
6.105985736886144E-18,1378,7502,1.0,39.44170175591031,924,2,76
6.092600876265168E-18,1377,6317,1.0,53.29457696570202,947,3,51
6.09130539546014E-18,1376,8874,1.0,49.96247796401278,494,2,82
6.061246498363043E-18,1375,7383,1.0,81.77293582004091,535,1,24
6.057870431865524E-18,1374,8478,1.0,77.09679934333654,384,2,46
6.040704959332332E-18,1373,8725,1.0,64.16918884412823,283,1,62
6.014952085112808E-18,1372,5981,1.0,73.7415749187386,426,2,46
5.983666500318222E-18,1371,7066,1.0,61.73947762040972,352,3,87
5.976344356196467E-18,1370,6332,1.0,81.8626369432946,825,1,17
5.976186254445824E-18,1369,8672,1.0,55.61725994409874,534,2,64
5.964201320020984E-18,1368,5860,1.0,74.17122206764584,536,2,38
5.949740891039518E-18,1367,6458,1.0,88.24985367685031,530,3,33
5.945697658180391E-18,1366,6509,1.0,74.04568001048348,416,3,55
5.945053151162597E-18,1365,4932,1.0,48.529925427596254,415,1,76
5.9398502827867705E-18,1364,6629,1.0,73.83713881292277,465,2,43
5.9352108259250344E-18,1363,9208,1.0,58.2999083621346,461,3,78
5.9328477395130294E-18,1362,5285,1.0,61.486879262286784,620,1,36
5.92545834731724E-18,1361,9597,1.0,95.98900305977907,807,1,13
5.9171159298220185E-18,1360,8599,1.0,34.06519935108077,908,1,77
5.891865939589743E-18,1359,7544,1.0,35.45299640409194,714,1,87
5.876283736339079E-18,1358,7292,1.0,51.35395587334808,605,1,51
5.874665975413556E-18,1357,6571,1.0,47.258790853173075,853,1,45
5.8604785648524055E-18,1356,9416,1.0,57.24215972394926,969,2,38
5.859828510579281E-18,1355,7728,1.0,51.98441242458285,364,1,75
5.858477854340171E-18,1354,9910,1.0,54.22133586185633,446,2,78
5.857966322786162E-18,1353,5258,1.0,54.665714653790154,382,2,87
5.852819686514461E-18,1352,8295,1.0,60.2883553991186,194,1,95
5.851349364274217E-18,1351,5696,1.0,47.78462823498932,745,2,65
5.85038404021977E-18,1350,6182,1.0,46.38171920924744,471,1,75
5.824120027270016E-18,1349,6101,1.0,69.30164735706984,275,3,87
5.80021437004171E-18,1348,8391,1.0,40.87310211635292,847,2,78
5.7996499764093386E-18,1347,5749,1.0,99.70913990686105,439,1,20
5.798258079470775E-18,1346,6985,1.0,41.87762111881218,787,1,60
5.797255985450191E-18,1345,8274,1.0,73.91178682264973,559,3,44
5.787519539154194E-18,1344,5464,1.0,61.47968393935272,433,2,64
5.771194245725174E-18,1343,7072,1.0,56.74560128473152,563,2,60
5.7672244110080435E-18,1342,7953,1.0,44.22140520885479,723,2,77
5.763611314322113E-18,1341,9205,1.0,75.08273564015727,139,1,84
5.762693671167598E-18,1340,7786,1.0,91.90022252987164,258,2,47
5.749101860230116E-18,1339,6587,1.0,49.648989722254456,717,2,63
5.7372989667671744E-18,1338,6573,1.0,78.63366839719356,769,2,26
5.7313312310325655E-18,1337,4880,1.0,71.34571398497569,422,3,59
5.71708154297356E-18,1336,9609,1.0,76.12585711640769,266,3,76
5.716097653841437E-18,1335,8414,1.0,97.71585316870036,505,3,29
5.685814424928619E-18,1334,8603,1.0,58.506033767413086,641,1,39
5.672844856243387E-18,1333,8076,1.0,73.55000353304422,228,2,78
5.665409610293275E-18,1332,4678,1.6000001,67.42052713012615,852,3,61
5.659333846002766E-18,1331,8180,1.0,74.0542683312474,355,1,41
5.656407949393212E-18,1330,7082,1.0,36.64079466777371,971,2,86
5.652197265655377E-18,1329,7384,1.0,56.9691205375589,550,3,72
5.6496958455922295E-18,1328,7796,1.0,59.87155227423486,388,2,74
5.644535724252457E-18,1327,6249,1.0,72.74390561854999,375,3,63
5.6176804953019636E-18,1326,5264,1.0,71.16547878167263,511,1,33
5.606654748072891E-18,1325,7847,1.0,80.72982724824521,943,3,25
5.603700567125169E-18,1324,5560,1.0,77.42148962909296,966,1,17
5.594503769925635E-18,1323,6676,1.0,53.77925591556495,672,1,44
5.5765933392298095E-18,1322,6443,1.0,77.32967464058606,387,2,47
5.546827344155111E-18,1321,4735,1.0,47.74853684949498,752,1,50
5.545754689634985E-18,1320,7568,1.0,95.3463410112174,228,3,58
5.545011680744533E-18,1319,8353,1.0,66.96219881298637,404,2,59
5.542925020482495E-18,1318,6543,1.0,43.00502500517484,791,1,58
5.537529864411379E-18,1317,9582,1.0,86.3967610861189,193,1,51
5.506048066273841E-18,1316,7171,1.0,63.73014970121754,984,1,24
5.4977740206499415E-18,1315,8592,1.0,48.4837284249037,336,1,93
5.47586084356403E-18,1314,7236,1.0,51.93827910534415,425,2,90
5.473643507453132E-18,1313,8077,1.0,84.99612569255068,854,1,16
5.462876670566164E-18,1312,9902,1.0,58.68722820190132,413,3,87
5.4621425702423964E-18,1311,9852,1.0,88.47341337262496,472,1,24
5.4537716306348916E-18,1310,6377,1.0,73.63265131656667,437,2,47
5.452395619324694E-18,1309,5363,1.0,80.41321623060267,345,3,57
5.443732663991392E-18,1308,6490,1.0,54.73112163354045,697,3,65
5.434954262633273E-18,1307,6167,1.0,59.89997719520474,645,2,50
5.43467395183686E-18,1306,4621,2.0000002,70.53247303222702,594,2,85
5.394142632028074E-18,1305,5819,1.0,93.02119576738811,384,1,26
5.391749220548823E-18,1304,9330,1.0,66.13738049804526,302,2,77
5.381767281449408E-18,1303,4858,1.0,51.64858333654497,636,3,78
5.3554052043824974E-18,1302,6901,1.0,53.51324259583336,834,1,38
5.345926213546543E-18,1301,5816,1.0,50.66778897574449,634,2,69
5.3382145156420375E-18,1300,6085,1.0,81.05971053936624,598,2,31
5.335994198171398E-18,1299,6709,1.0,93.97073793917725,976,2,16
5.3182194212774206E-18,1298,8639,1.0,64.08423147000792,740,2,40
5.3157729756326875E-18,1297,9058,1.0,56.40408971326527,445,3,89
5.311764659494522E-18,1296,9350,1.0,81.38211892831654,192,1,58
5.294209123150771E-18,1295,9805,1.0,46.5998518282369,798,2,67
5.285578419296873E-18,1294,4652,1.8000002,93.01689887800438,588,1,35
5.2672853867500274E-18,1293,8652,1.0,92.88456411731694,616,1,18
5.209317293587798E-18,1292,5401,1.0,61.85551518437935,811,3,47
5.196782636737288E-18,1291,5911,1.0,42.14828614447454,581,1,79
5.18084097020237E-18,1290,9518,1.0,64.99801261468035,998,2,31
5.178937181520585E-18,1289,5936,1.0,87.38381446840067,297,2,48
5.1651290418400855E-18,1288,9644,1.0,74.02261541637088,777,2,30
5.1529873210751426E-18,1287,9069,1.0,96.24772956141604,78,1,89
5.145322645603637E-18,1286,6358,1.0,81.1987300307082,590,1,24
5.144084207241274E-18,1285,8782,1.0,44.21080977721998,493,1,83
5.130883397838963E-18,1284,6881,1.0,61.84312336236598,636,1,37
5.1294023656430535E-18,1283,5374,1.0,64.06656899421557,214,1,83
5.1151989442739805E-18,1282,7679,1.0,53.39470334514908,419,2,89
5.113595381264112E-18,1281,7939,1.0,94.87673584772539,412,2,32
5.0873663203594165E-18,1280,6331,1.0,36.67923164229449,934,1,70
5.086652694039978E-18,1279,6251,1.0,74.44769945216194,810,3,34
5.070769610249185E-18,1278,7549,1.0,49.783745659527305,542,3,97
5.019927930774897E-18,1277,9595,1.0,42.838808059785194,961,1,52
5.015123496582895E-18,1276,6375,1.0,44.696874386061296,625,1,68
5.00477559644424E-18,1275,4773,1.0,36.56357251242362,674,1,92
5.0029613862834385E-18,1274,7617,1.0,97.51086070691139,230,2,49
4.966855974595544E-18,1273,6877,1.0,54.191274015968766,805,2,52
4.961159856772047E-18,1272,8504,1.0,70.98111203694536,616,1,30
4.958468881492983E-18,1271,9802,1.0,96.27197728734187,338,1,28
4.957820312774582E-18,1270,5743,1.0,37.11095918207382,723,1,85
4.952788632309861E-18,1269,5382,1.0,52.059049951159935,684,3,75
4.943204176333439E-18,1268,5245,1.0,40.61599392987574,747,2,93
4.942830715972412E-18,1267,4843,1.0,75.93173909741007,554,3,45
4.936909565101073E-18,1266,8886,1.0,74.95730555493672,661,2,34
4.930483755835171E-18,1265,8236,1.0,59.19174490241032,246,1,87
4.924206947877094E-18,1264,8861,1.0,66.34868364942008,536,1,38
4.8858982711413275E-18,1263,6482,1.0,87.08695975709118,197,1,52
4.8777043705788405E-18,1262,9801,1.0,47.731497706501905,930,3,69
4.876619830717935E-18,1261,6026,1.0,82.64346124730837,624,2,30
4.8645564362557286E-18,1260,6990,1.0,91.5048885662372,992,1,13
4.8600681833227536E-18,1259,4515,3.2000005,96.43962964103454,942,1,49
4.856509488711214E-18,1258,7626,1.0,56.277703847586544,393,2,87
4.8556216083766055E-18,1257,7086,1.0,92.3142515716029,381,3,43
4.854410577282956E-18,1256,9590,1.0,95.76948016774607,643,1,17
4.854283149268766E-18,1255,7504,1.0,52.41433560221295,300,1,93
4.848518201129359E-18,1254,7798,1.0,75.97350417161017,789,2,29
4.841304015230147E-18,1253,7388,1.0,91.74123913763054,399,1,27
4.8307747224870894E-18,1252,5204,1.0,68.41162746468964,852,2,33
4.821224626958577E-18,1251,8609,1.0,54.964490829180164,294,1,87
4.8209209376746984E-18,1250,7906,1.0,62.86631750730367,303,2,88
4.816173296895034E-18,1249,9816,1.0,88.73532182305703,240,2,57
4.812966155452631E-18,1248,5153,1.0,83.05773289838021,169,2,85
4.792643352798888E-18,1247,9828,1.0,63.290493231524124,309,1,65
4.780960119273567E-18,1246,7999,1.0,48.643504482875194,704,3,84
4.777917748084488E-18,1245,9719,1.0,92.52799400569833,361,3,45
4.769739240834328E-18,1244,6621,1.0,78.94307163939472,873,1,19
4.751759227823277E-18,1243,9789,1.0,77.29368294275646,171,1,73
4.749986463444043E-18,1242,5440,1.0,61.806968223031404,512,2,60
4.7374399041946785E-18,1241,8120,1.0,79.13486577009242,576,2,35
4.7273269333713E-18,1240,9391,1.0,76.51329155540466,901,2,26
4.722449444935059E-18,1239,9664,1.0,51.6060164473519,871,3,64
4.7096199938530065E-18,1238,6632,1.0,93.59576093167138,748,2,21
4.7034209188499755E-18,1237,8031,1.0,84.01281724962358,101,1,96
4.7026051120012116E-18,1236,5861,1.0,79.15174230581039,204,1,61
4.6954184090535804E-18,1235,6410,1.0,90.28071422821569,430,2,35
4.6902225841793145E-18,1234,5836,1.0,97.6767250524564,583,3,28
4.687824950233762E-18,1233,9548,1.0,61.661525803764135,484,1,48
4.6688138578471126E-18,1232,8136,1.0,89.10082059127721,158,2,80
4.645619722189656E-18,1231,4887,1.0,63.46672084222535,306,1,66
4.63339173398763E-18,1230,4781,1.0,99.35245887261947,133,3,89
4.6304447759346556E-18,1229,7672,1.0,85.33929611858564,712,2,26
4.629555145700986E-18,1228,9617,1.0,98.7443285790868,628,3,26
4.6250713677020745E-18,1227,8643,1.0,64.3063735748746,898,2,36
4.61383807531982E-18,1226,8777,1.0,53.52655106683962,781,3,66
4.596593741248047E-18,1225,6538,1.0,61.57203231682391,871,2,40
4.596068673004645E-18,1224,8025,1.0,79.01889970550206,511,3,46
4.591388346412349E-18,1223,4487,3.4000006,99.7196304624986,608,2,96
4.5911855969814666E-18,1222,4560,2.6000004,88.63186322437305,487,2,99
4.582622961818565E-18,1221,6566,1.0,61.10672943882092,398,2,76
4.561007662215334E-18,1220,8260,1.0,74.67775948013049,351,3,69
4.549649671524466E-18,1219,7816,1.0,83.91387024926395,450,2,39
4.53710712219703E-18,1218,8509,1.0,52.15564105746568,856,2,55
4.533229376188074E-18,1217,7603,1.0,77.89043305766315,262,3,81
4.523776229475097E-18,1216,9776,1.0,92.19976101559577,593,1,20
4.520762595069369E-18,1215,6682,1.0,78.54030332669339,524,2,39
4.509986712481255E-18,1214,6483,1.0,46.34680535825517,684,3,96
4.501553398586988E-18,1213,6128,1.0,95.06117671433563,679,1,17
4.498304539555705E-18,1212,5168,1.0,55.78031957224968,739,2,55
4.492138528831271E-18,1211,9343,1.0,58.504541906372886,797,1,36
4.483662645256199E-18,1210,7103,1.0,74.79952598395354,390,1,41
4.46537632667891E-18,1209,4775,1.0,46.86738908292106,776,1,55
4.461358010405903E-18,1208,6824,1.0,76.29989887275744,265,1,54
4.45125690527905E-18,1207,6964,1.0,50.362470892460465,547,1,64
4.4489904059562946E-18,1206,9933,1.0,76.2611997527104,507,3,50
4.406820106569332E-18,1205,8859,1.0,41.41443221679036,880,3,97
4.394276005768935E-18,1204,6039,1.0,61.09183726126247,805,2,44
4.392568761333086E-18,1203,5719,1.0,78.78391153038433,183,2,91
4.3844398401931465E-18,1202,5754,1.0,54.524305134508474,333,1,83
4.3790846296636456E-18,1201,5807,1.0,74.6884870297606,280,3,84
4.351621067283649E-18,1200,5121,1.0,94.02989480216118,226,3,66
4.347732070450735E-18,1199,8778,1.0,78.46937589250336,383,2,51
4.33496569000902E-18,1198,8385,1.0,70.01241659485271,766,2,36
4.334131660646771E-18,1197,8037,1.0,62.93740822713042,736,3,53
4.321423556860315E-18,1196,6519,1.0,85.06189259433093,374,3,53
4.2938977457710614E-18,1195,8339,1.0,98.2892223958384,89,1,83
4.286944876459479E-18,1194,5278,1.0,58.897197448761396,586,3,72
4.281034623551936E-18,1193,6191,1.0,42.27589377420695,944,2,76
4.2645837229815166E-18,1192,8867,1.0,58.535135681232376,767,2,50
4.263908752711438E-18,1191,9517,1.0,60.59052624744414,450,2,72
4.232047640927265E-18,1190,5815,1.0,42.98249614137233,859,3,94
4.212185952741852E-18,1189,8517,1.0,90.20794081151249,243,3,68
4.197823897164426E-18,1188,8011,1.0,71.85075640636659,338,2,67
4.191289083399606E-18,1187,9578,1.0,69.87306191478093,896,3,38
4.182390060391015E-18,1186,4934,1.0,59.386201666010294,925,1,32
4.182274537053525E-18,1185,4465,3.6000006,96.25336472095796,770,1,72
4.170111400238825E-18,1184,5983,1.0,57.963037496518005,704,2,55
4.158005530327078E-18,1183,5664,1.0,65.53569877853205,655,3,55
4.149267977012448E-18,1182,7473,1.0,48.96081128249046,987,2,57
4.145834309564628E-18,1181,7247,1.0,71.88101446640081,746,3,42
4.120539692746205E-18,1180,6619,1.0,79.70149600123453,477,3,50
4.1183808167840954E-18,1179,8170,1.0,63.09713512849469,676,2,49
4.114634556412596E-18,1178,8684,1.0,83.038422681902,575,2,34
4.100002924099786E-18,1177,6314,1.0,92.9856415885287,92,1,91
4.09712973245626E-18,1176,7897,1.0,48.91583029566698,662,2,79
4.088113101409536E-18,1175,7703,1.0,53.609754248161195,993,3,57
4.069435500264216E-18,1174,9346,1.0,82.1652835831521,389,3,56
4.0656682671192095E-18,1173,7157,1.0,40.72563757200601,853,2,90
4.057253184687646E-18,1172,6052,1.0,54.339438333260276,907,2,51
4.054160078545436E-18,1171,7813,1.0,78.6528538551327,259,3,84
4.0514135258274865E-18,1170,5214,1.0,84.68191832144916,865,1,18
4.049467707196429E-18,1169,8264,1.0,67.22461216045649,706,3,50
4.0482264327541E-18,1168,4778,1.0,65.159132401379,864,3,45
4.042703678051085E-18,1167,6102,1.0,86.91410098128267,291,3,64
4.030638248575005E-18,1166,7447,1.0,60.060796926867376,912,3,50
4.014634120813558E-18,1165,9318,1.0,48.063358492390684,651,3,98
4.009970823716873E-18,1164,5978,1.0,59.32719451551908,350,1,71
3.9966601208719095E-18,1163,8784,1.0,47.430978043940975,817,1,54
3.976376336085278E-18,1162,4582,2.4000003,98.81637540068415,667,3,71
3.970447847871258E-18,1161,5419,1.0,64.51131175891219,398,2,73
3.9644793130708566E-18,1160,7553,1.0,65.9780795535432,313,2,85
3.962467315127088E-18,1159,5301,1.0,53.801390873189526,958,1,38
3.960826489836227E-18,1158,5537,1.0,63.946054743087714,383,1,58
3.948135385157965E-18,1157,5511,1.0,99.98239846493541,139,2,77
3.9431024855868E-18,1156,9918,1.0,50.83991845489079,746,3,80
3.942236651886234E-18,1155,4676,1.6000001,81.1777360774748,324,2,93
3.934273765041603E-18,1154,5733,1.0,76.20026055885738,252,3,92
3.9258507717483126E-18,1153,4820,1.0,61.824757026418695,579,3,69
3.903896632448741E-18,1152,4546,2.8000004,74.41921399504345,885,2,99
3.881377311482702E-18,1151,5111,1.0,52.90754300849374,441,2,97
3.873727745064852E-18,1150,5420,1.0,60.919779557455804,610,1,44
3.871927706970433E-18,1149,5674,1.0,41.487936810749666,794,2,94
3.870157234181073E-18,1148,5697,1.0,98.56486957374206,305,3,50
3.870011468452862E-18,1147,9188,1.0,47.581020469791355,932,3,76
3.863477981931716E-18,1146,5231,1.0,89.55103145429298,196,2,72
3.840239700914239E-18,1145,6242,1.0,49.80338877319416,802,1,51
3.829850322636213E-18,1144,9393,1.0,60.214801129436594,845,3,54
3.815099238080335E-18,1143,9604,1.0,92.5333069543396,404,3,45
3.814958967082771E-18,1142,7558,1.0,98.92089501615007,940,1,13
3.810277415938293E-18,1141,9635,1.0,80.5855605797098,875,1,20
3.795928528434856E-18,1140,9657,1.0,66.90918653066271,939,2,35
3.7833856046598615E-18,1139,7814,1.0,71.49946302419517,669,3,48
3.783141429943971E-18,1138,6323,1.0,83.91325616167966,116,1,94
3.74486405760505E-18,1137,7034,1.0,98.04911447354046,293,1,34
3.74420615342269E-18,1136,8078,1.0,60.1991982580361,406,3,98
3.744095055116705E-18,1135,6485,1.0,81.16172983432652,246,1,55
3.73283628617545E-18,1134,8105,1.0,49.328586779246585,808,3,81
3.725930088028668E-18,1133,5110,1.0,92.64642851316293,307,2,48
3.724526658616321E-18,1132,6174,1.0,71.83346880053465,226,2,97
3.707625427783106E-18,1131,8280,1.0,39.2650552511833,601,1,100
3.702043544542873E-18,1130,8702,1.0,63.23786444036965,925,1,30
3.6999275782955E-18,1129,8767,1.0,99.80750455771442,827,2,19
3.699794754996675E-18,1128,8576,1.0,73.51313635741909,564,1,34
3.6892504799436356E-18,1127,6935,1.0,90.87783087131294,199,3,83
3.666293025179798E-18,1126,9576,1.0,99.43063632255432,135,2,82
3.66052127127618E-18,1125,7733,1.0,84.09575712130469,390,1,36
3.660100003980341E-18,1124,7411,1.0,59.835312661136136,634,3,70
3.655597768397656E-18,1123,8997,1.0,95.60962575959446,479,2,32
3.643506823057544E-18,1122,6296,1.0,73.43555964658471,538,2,47
3.642368677772818E-18,1121,5251,1.0,71.88712246863419,613,2,44
3.637279117188637E-18,1120,5561,1.0,58.14148774053742,257,1,98
3.6363869871018896E-18,1119,9563,1.0,96.52161215068114,239,2,55
3.6322210582109494E-18,1118,6386,1.0,87.43027108652512,395,2,44
3.626149713672013E-18,1117,6957,1.0,99.04688970951915,271,1,36
3.6145764906868876E-18,1116,7710,1.0,97.73886660758136,938,2,18
3.587483956752296E-18,1115,8810,1.0,82.1231646671147,985,1,18
3.5840327837577934E-18,1114,4509,3.2000005,99.17272672544503,934,1,53
3.5808117979935944E-18,1113,4742,1.0,98.27791814935298,409,3,41
3.577064661999642E-18,1112,5765,1.0,81.0592997512664,472,2,44
3.573778346639224E-18,1111,6584,1.0,65.23311131161205,447,3,80
3.571715998691847E-18,1110,5007,1.0,72.75790574798489,658,2,41
3.5522012032494234E-18,1109,5476,1.0,65.49638647440919,705,2,47
3.550020293292898E-18,1108,9876,1.0,42.656595207807584,598,1,88
3.541658962487343E-18,1107,6195,1.0,93.52323644600757,207,1,50
3.530733470734839E-18,1106,9073,1.0,95.63381379306487,631,2,26
3.523780926500089E-18,1105,8897,1.0,41.01037291245403,596,1,95
3.519960411068072E-18,1104,9628,1.0,98.31762655129191,425,2,34
3.514051935377961E-18,1103,6539,1.0,52.445402707599456,805,1,48
3.513460567627179E-18,1102,8334,1.0,98.36624958010736,992,1,13
3.509382603610503E-18,1101,8235,1.0,66.33367865764905,286,2,95
3.502127484651867E-18,1100,8458,1.0,67.72114466576967,781,2,41
3.498801748077042E-18,1099,7425,1.0,75.10260182025574,619,2,41
3.4966680384868876E-18,1098,9306,1.0,40.81926246312689,855,1,72
3.487300111499883E-18,1097,9869,1.0,86.27793303753978,894,1,18
3.473137124974743E-18,1096,7211,1.0,43.75867816196872,882,2,82
3.4512331352407195E-18,1095,5417,1.0,49.0911528637177,863,2,68
3.4447393212030275E-18,1094,7295,1.0,90.6862100350292,344,2,47
3.4333685975509175E-18,1093,6440,1.0,67.76805796502792,753,3,50
3.429285909093126E-18,1092,4954,1.0,94.53495781843365,768,3,27
3.4203076588763144E-18,1091,6169,1.0,63.28020509805451,472,2,70
3.406935676200325E-18,1090,8884,1.0,39.96764255179008,717,1,87
3.403008057692064E-18,1089,6689,1.0,88.5514116778308,162,2,90
3.3947774450145353E-18,1088,8923,1.0,43.909334248886395,952,3,91
3.3941196067627328E-18,1087,8838,1.0,99.31810776064209,299,1,34
3.38034262647992E-18,1086,6055,1.0,52.57766054096893,605,1,61
3.368119635176521E-18,1085,8087,1.0,96.56421670657623,242,3,66
3.36223570574033E-18,1084,6197,1.0,68.68465648092571,866,3,44
3.3562329237016975E-18,1083,9129,1.0,61.65434776880208,880,1,34
3.3511715319154013E-18,1082,8900,1.0,79.91811323690429,568,3,47
3.2659359297983465E-18,1081,8548,1.0,95.42964208921347,235,1,45
3.2651607875272404E-18,1080,9842,1.0,67.07029426247635,474,2,64
