"weight","queue size","id","waiting time","duration","total request","priority","completed jobs"
3.7888619146255766E-8,4400,824,180.79839,74.44604058247623,476,3,76
3.788636931135148E-8,4399,1974,169.19856,34.02002929430912,951,3,50
3.786291925610195E-8,4398,2102,167.79858,48.47426511112158,407,2,67
3.7793971948816286E-8,4397,3919,149.59886,50.49242326586934,573,2,35
3.778261340730397E-8,4396,7835,110.19946,46.456166601369404,975,3,24
3.777882324206566E-8,4395,2510,163.79865,66.85513026706718,409,3,94
3.774236579368129E-8,4394,2766,161.19868,93.58670893211413,597,2,21
3.771557464072882E-8,4393,3562,153.1988,44.61370208718372,437,1,23
3.7655659623107814E-8,4392,2708,161.79868,34.60230922573552,687,2,40
3.765030492179208E-8,4391,5524,133.39911,40.01083091509487,727,3,51
3.763273895115932E-8,4390,2693,161.99867,19.784742441759807,853,3,88
3.754727745510061E-8,4389,6699,121.59929,89.07960295732266,398,2,30
3.754481630999051E-8,4388,1311,175.79846,25.055241190241926,935,3,69
3.751270573532068E-8,4387,833,180.59839,46.339921361895975,764,2,30
3.7507478663869973E-8,4386,4010,148.59888,22.887978162786755,835,3,74
3.742719492507125E-8,4385,2124,167.59859,25.11083282105843,509,2,84
3.740735271902177E-8,4384,3463,154.19879,44.33653964921164,659,2,33
3.7394638647923674E-8,4383,2870,160.1987,35.29447770252098,368,1,38
3.735925652726151E-8,4382,6404,124.59924,14.170959777404256,418,1,52
3.735318998865845E-8,4381,2277,166.19861,80.13713573977954,620,3,45
3.7345056482008386E-8,4380,7719,111.399445,98.02380206902109,389,3,50
3.733660813539656E-8,4379,5958,128.99918,60.51735794412041,259,2,83
3.731857391835041E-8,4378,5686,131.79913,34.847578471077156,402,2,71
3.7222287394776046E-8,4377,8270,105.79953,16.55089208463675,288,1,67
3.719532340662596E-8,4376,1778,171.19853,93.59322824629102,967,1,4
3.718057510426592E-8,4375,9013,98.39964,97.90640877618107,461,2,18
3.7173197094738496E-8,4374,1647,172.39851,87.31435645082215,306,1,25
3.71704392090031E-8,4373,7343,115.19939,33.424214995891575,324,2,88
3.708967724458128E-8,4372,7519,113.399414,10.404020602853889,897,3,97
3.7010335289912E-8,4371,5061,137.99904,26.682472632045723,611,3,96
3.700290639668668E-8,4370,9400,94.5997,32.31933154488085,558,3,64
3.6985871060028556E-8,4369,3980,148.99887,55.04768405766288,467,3,84
3.698083029584572E-8,4368,6815,120.599304,70.44944900733496,873,3,22
3.69260374271892E-8,4367,7451,114.1994,17.60590382653193,468,1,34
3.690866225792686E-8,4366,507,183.99834,19.422305104750023,947,1,18
3.689898829798283E-8,4365,807,180.99838,75.81322809159734,567,3,59
3.6888843683938E-8,4364,6857,119.99931,60.44858964548984,466,2,33
3.685912966080835E-8,4363,2660,162.19867,63.59180326585499,582,2,31
3.684366888686578E-8,4362,1237,176.59845,59.636216852278075,762,2,24
3.6839091065263553E-8,4361,1255,176.39845,23.619521251098572,867,3,82
3.6818641684908083E-8,4360,5670,131.99913,17.629454504908765,441,1,43
3.680000941016261E-8,4359,851,180.39839,63.437617034098416,391,2,62
3.678116898123094E-8,4358,2899,159.7987,29.704023227771444,375,1,43
3.677886208877711E-8,4357,2165,167.1986,50.286679297481456,481,1,20
3.674307993766199E-8,4356,4581,142.79897,84.92514551637879,272,2,65
3.6739601212869675E-8,4355,4494,143.79895,49.39401417953082,521,3,76
3.670115538936944E-8,4354,6856,119.99931,3.3501077206221845,693,1,76
3.669817840142035E-8,4353,2400,164.79863,72.1493367770794,958,3,26
3.669284643210723E-8,4352,4766,140.999,58.00834624295958,394,1,20
3.662722453631808E-8,4351,9022,98.199646,95.41156866681486,758,3,17
3.661765684246274E-8,4350,5506,133.5991,92.14101730614004,511,3,43
3.654334599749834E-8,4349,1988,168.99857,51.28443504317288,747,2,27
3.6509441630440096E-8,4348,3841,150.39885,18.320164258062956,837,2,48
3.645695419031456E-8,4347,1493,173.99849,53.065530089055294,336,2,87
3.645559143141865E-8,4346,8552,102.99957,23.533795435467095,708,2,34
3.643019272887309E-8,4345,9207,96.39967,44.13393968227665,317,2,61
3.642126349576876E-8,4344,3028,158.59872,16.10288774353833,759,2,65
3.638961861796037E-8,4343,40,188.59827,88.76512575981444,298,2,73
3.6326506620991955E-8,4342,4136,147.3989,97.86614379415593,324,3,88
3.630185026790209E-8,4341,9081,97.79965,29.006224688861305,227,1,56
3.629573353198668E-8,4340,1083,178.19843,63.67713623816606,808,1,8
3.626098082625222E-8,4339,8160,106.99951,22.252775072935748,422,2,79
3.6220051074974945E-8,4338,4457,144.19894,45.54110997146812,719,2,27
3.62184995333962E-8,4337,8818,100.39961,9.232998682248807,943,2,47
3.618841174743493E-8,4336,9705,91.39975,29.53530837853596,576,1,13
3.6182895213942076E-8,4335,9620,92.399734,40.26712418390405,753,3,34
3.616796798940717E-8,4334,8225,106.199524,55.13713624612291,238,2,85
3.615115516923743E-8,4333,2310,165.79861,21.335357566398223,288,1,87
3.612453347405566E-8,4332,9174,96.79967,22.196396860373262,468,1,24
3.611561196758025E-8,4331,3578,152.99881,8.08009012744313,457,1,90
3.6066993042524974E-8,4330,9017,98.39964,30.405273767345232,285,1,39
3.606636281946573E-8,4329,6925,119.39932,84.98132355766974,377,2,34
3.6056086330926074E-8,4328,8344,104.99954,28.772940320603,701,3,57
3.604936381543909E-8,4327,112,187.99828,91.41472130367765,410,3,85
3.593717709026666E-8,4326,5041,138.19904,47.72615849573988,616,1,12
3.587569709482824E-8,4325,8759,100.9996,58.32047894734849,602,3,38
3.583124023651598E-8,4324,7562,112.99942,74.27908346860393,258,2,63
3.582499316028243E-8,4323,3188,156.99875,86.7545444047578,503,2,29
3.577778591930167E-8,4322,7490,113.79941,27.111761894627442,735,2,32
3.577469487709213E-8,4321,8599,102.59958,16.858549548721133,711,3,85
3.575994925842692E-8,4320,8587,102.59958,67.36515762154313,622,2,17
3.575376108535405E-8,4319,320,185.79831,63.12425216618983,180,1,79
3.573912564163112E-8,4318,2088,167.99858,12.717864885847831,579,1,49
3.5680116622125745E-8,4317,107,187.99828,76.18351684007496,791,2,20
3.5652794320589525E-8,4316,595,182.99835,47.21454401956449,960,2,22
3.564932625213767E-8,4315,6028,128.39919,29.26137775965395,882,2,26
3.5632285549582524E-8,4314,3160,157.19875,80.15638254060269,281,2,73
3.561708233053739E-8,4313,677,182.19836,33.373705135258376,468,2,84
3.554322917799333E-8,4312,5878,129.79916,91.68442898690788,131,1,64
3.549830715515901E-8,4311,6089,127.799194,41.134336702270964,667,3,56
3.547196582371733E-8,4310,4333,145.39893,78.28989479163594,872,3,25
3.546521411884071E-8,4309,4023,148.39888,80.42038983452274,132,1,81
3.546192771774771E-8,4308,5708,131.59914,84.58658533097875,120,1,79
3.545458310174758E-8,4307,1171,177.19844,71.27922563943677,795,3,38
3.5417417541979943E-8,4306,678,182.19836,74.50475256702222,761,2,21
3.541470776860583E-8,4305,5476,133.9991,68.39220868331023,329,1,22
3.536611453768748E-8,4304,3593,152.79881,25.453721123439756,835,2,38
3.5320523487253254E-8,4303,2198,166.9986,31.783030872709656,332,1,52
3.531434986040286E-8,4302,4237,146.39891,39.776500369629964,368,2,83
3.529970472717368E-8,4301,5486,133.7991,38.538416895103616,509,3,92
3.523797090398047E-8,4300,7415,114.599396,7.512830495398175,890,2,70
3.5236637663012134E-8,4299,8695,101.599594,39.235920616483185,311,1,29
3.5227794951651115E-8,4298,3812,150.59885,53.62838458341966,487,3,84
3.520552163923766E-8,4297,3009,158.79872,60.1869123648465,603,2,31
3.518586297367527E-8,4296,7564,112.99942,37.22325667695951,694,3,51
3.518563047249631E-8,4295,381,185.19832,78.35715005600866,563,3,61
3.517923550295554E-8,4294,1508,173.7985,67.66253727828739,622,3,56
3.5135441948358875E-8,4293,8155,106.99951,28.173627235871887,308,1,41
3.504960611147378E-8,4292,2339,165.39862,38.81358620839746,514,1,23
3.5046934211488975E-8,4291,2406,164.79863,31.567923641262364,656,1,19
3.502905042359689E-8,4290,1416,174.79848,99.34463421536931,483,3,59
3.500333294640153E-8,4289,8454,103.99956,33.207308235184875,367,2,69
3.499687932061959E-8,4288,6376,124.99924,27.843665081510732,276,1,57
3.499288819508521E-8,4287,974,179.19841,68.01303606679437,911,3,33
3.498514903207225E-8,4286,4380,144.79893,46.83582993632631,518,3,83
3.496423915492908E-8,4285,4478,143.99895,38.996140022735474,555,3,87
3.496013559544211E-8,4284,2307,165.79861,31.017322309487867,517,2,71
3.492966107505719E-8,4283,7932,109.19948,47.5506685787193,511,3,63
3.489726515987554E-8,4282,353,185.59831,77.16372335071517,909,1,6
3.485597149545749E-8,4281,8433,104.199554,80.97678124869208,349,3,67
3.4826755623001815E-8,4280,3304,155.59877,36.849817508391595,458,2,69
3.479624623360048E-8,4279,3319,155.59877,16.626333873916707,436,1,56
3.4788442408483024E-8,4278,2137,167.59859,68.30477787784514,293,2,85
3.476876470348929E-8,4277,5291,135.79907,27.748528873950747,689,2,42
3.474261907751469E-8,4276,7707,111.59944,68.8410048949706,201,2,97
3.4704398467319524E-8,4275,1069,178.19843,84.46745488505145,647,1,9
3.466538724290441E-8,4274,3661,152.19882,57.874710028308854,675,3,50
3.4651411420386514E-8,4273,1221,176.79845,70.71083695822637,671,2,26
3.460787987585201E-8,4272,536,183.59834,79.94753389717218,719,3,42
3.46037661090439E-8,4271,9432,94.19971,11.721539748759444,731,1,21
3.453814686005299E-8,4270,396,184.99832,75.68981837854996,672,3,49
3.453419985230339E-8,4269,9584,92.59973,90.7298711287877,967,3,12
3.45303552100501E-8,4268,2015,168.79857,21.33439767956822,814,3,97
3.4528044854399425E-8,4267,696,181.99837,39.656869787444,778,3,67
3.4496973692448166E-8,4266,2342,165.39862,97.70603277021587,506,2,28
3.4468210109472334E-8,4265,3655,152.19882,28.91103254882397,667,3,91
3.4442816811457405E-8,4264,108,187.99828,45.197738237297145,868,3,53
3.437416351350335E-8,4263,5551,133.19911,62.065968484653844,461,2,38
3.4339459721270026E-8,4262,652,182.39836,24.487121740602692,850,1,18
3.423225200129113E-8,4261,9024,98.199646,82.700188427842,187,1,32
3.4222688736993754E-8,4260,4868,139.99901,78.03131652675253,562,3,47
3.420457238511221E-8,4259,6053,128.19919,63.2224069586183,459,3,69
3.417718979915479E-8,4258,3751,151.19884,65.40899382178779,157,1,78
3.4093036271921145E-8,4257,5554,133.19911,12.52456755797903,720,2,75
3.408838363252266E-8,4256,5944,129.19917,94.78153511469117,531,3,40
3.4026201124591636E-8,4255,4034,148.39888,58.69892506516843,921,1,6
3.3964735617381594E-8,4254,2941,159.39871,81.21051255456328,504,3,61
3.3948633784793774E-8,4253,6218,126.399216,98.12721555573147,995,3,15
3.39434345549076E-8,4252,9028,98.199646,81.02509817286443,934,3,15
3.390751996754397E-8,4251,7574,112.99942,27.16242885991468,437,2,70
3.390222709804731E-8,4250,4056,148.19888,69.71234745639578,247,2,96
3.389088602034206E-8,4249,1796,170.99854,41.78923129458302,795,2,31
3.3882572360508845E-8,4248,6843,120.19931,90.87719805721369,604,3,32
3.387708876915814E-8,4247,3116,157.59874,99.61801511094657,256,1,28
3.387353332948537E-8,4246,4121,147.3989,98.17957519410899,345,2,44
3.3784397686640017E-8,4245,7032,118.39934,97.30818863426353,790,3,20
3.377578958401373E-8,4244,5596,132.79912,79.0119420672792,418,2,36
3.3770134001462694E-8,4243,5842,130.19916,24.066881886244538,464,1,32
3.374118369327835E-8,4242,5825,130.39915,55.94304970973381,716,3,41
3.37078635338522E-8,4241,4296,145.79892,79.37807910018704,570,2,25
3.368000000985092E-8,4240,7284,115.79938,35.17495418908319,369,1,29
3.36662847879727E-8,4239,1608,172.79851,14.218826014892862,489,1,61
3.365951334568056E-8,4238,4779,140.799,58.98986329212563,529,3,66
3.36551797129129E-8,4237,2891,159.9987,19.604312894355765,882,3,89
3.3638646105997234E-8,4236,9764,90.79976,80.00768164709103,190,1,30
3.3632726315283344E-8,4235,3148,157.39874,97.84477747274686,401,2,38
3.3547040185566286E-8,4234,9517,93.39972,32.33561666740907,293,2,90
3.3541282286927064E-8,4233,5717,131.39914,13.568050188074915,615,2,88
3.3531980638693255E-8,4232,2643,162.39867,53.40154363374642,774,2,25
3.339234486275434E-8,4231,1156,177.39844,70.29732060020197,780,3,41
3.336779882016357E-8,4230,7168,116.99936,54.592036151824935,590,1,10
3.334574563208569E-8,4229,3376,154.99878,71.24252512882646,672,3,44
3.333055557533151E-8,4228,6835,120.39931,8.041349179621387,766,1,35
3.330393112924763E-8,4227,2546,163.39865,63.31991958829401,688,2,26
3.326384025542274E-8,4226,3727,151.39883,26.828706480047046,959,3,58
3.3225017389209585E-8,4225,5422,134.3991,73.16182389760357,287,2,68
3.320875574431189E-8,4224,7620,112.39943,58.65803249727369,182,1,52
3.319044461581954E-8,4223,6724,121.39929,12.173713295768,942,2,48
3.3170206198274556E-8,4222,3241,156.39876,4.9309623154207545,653,1,85
3.3125488867236116E-8,4221,9314,95.39969,41.775832972587544,699,3,40
3.310031265587288E-8,4220,3435,154.39879,79.75562515934067,722,3,36
3.308320955596806E-8,4219,2858,160.1987,44.24921483220202,181,1,95
3.305014144977115E-8,4218,3890,149.79886,15.317539083311031,960,3,91
3.2995242544243606E-8,4217,2902,159.7987,85.2234172768768,845,3,28
3.2986020854278204E-8,4216,1313,175.79846,26.427741562282442,965,3,68
3.29707746904278E-8,4215,43,188.59827,90.79607404681381,134,1,95
3.2908778992625353E-8,4214,169,187.39828,70.06290191297846,712,1,10
3.2885234185824E-8,4213,3410,154.59879,83.75174256465215,353,2,52
3.284537239840927E-8,4212,5266,135.99907,96.7118920011639,423,3,59
3.2827397102861786E-8,4211,1034,178.59842,84.66939750213884,941,3,27
3.2789036849351854E-8,4210,2796,160.79869,20.2567745584878,688,2,67
3.2758003830228944E-8,4209,3426,154.39879,52.56692461841068,769,3,47
3.274575964036698E-8,4208,398,184.99832,37.480398048303634,387,1,42
3.27373710975619E-8,4207,2105,167.79858,56.791033446752856,471,1,20
3.2735853240896765E-8,4206,8043,108.19949,63.15923787032179,831,3,25
3.2700859017636914E-8,4205,7815,110.39946,9.033335406723449,824,2,68
3.269255293922662E-8,4204,2144,167.39859,39.272070930926205,910,3,51
3.2671796732271237E-8,4203,917,179.7984,54.62547629613079,674,1,13
3.264856435063965E-8,4202,5933,129.39917,69.46067150602258,168,1,59
3.260027667232713E-8,4201,8943,98.99963,65.45198596074508,269,2,61
3.259637011748481E-8,4200,2966,159.19872,78.10310815523063,873,2,15
3.2577467875195854E-8,4199,7983,108.799484,37.29048592844071,383,1,25
3.257452904032452E-8,4198,5790,130.79915,85.009147216879,695,2,16
3.256288232334364E-8,4197,825,180.79839,53.484044549273285,183,1,91
3.251085963283366E-8,4196,9202,96.39967,70.03154269461768,97,1,97
3.250835522653451E-8,4195,305,185.9983,40.49083025319604,991,3,49
3.2502010274021986E-8,4194,6644,122.19928,85.40593039092829,236,2,73
3.249968178668349E-8,4193,1136,177.59843,54.484839700055566,472,1,22
3.24839246109931E-8,4192,7322,115.39938,80.3646096700234,633,2,17
3.247758342801971E-8,4191,2733,161.59868,98.53311358117429,150,1,65
3.246061042080706E-8,4190,6916,119.39932,26.600324008926773,633,2,45
3.241616305820641E-8,4189,9860,89.99977,77.34382652844793,593,2,15
3.2398608972065464E-8,4188,2391,164.99863,80.67745846492778,404,3,90
3.239056513319998E-8,4187,5927,129.39917,17.87397598707115,851,1,17
3.233643600176297E-8,4186,5075,137.99904,18.92566507913871,510,1,37
3.231351768717038E-8,4185,7104,117.59935,10.117889535846446,369,1,84
3.23031358150382E-8,4184,6380,124.79924,51.78028235323439,448,3,85
3.228971927526657E-8,4183,8095,107.5995,21.26609099352402,615,2,51
3.2282277320437815E-8,4182,95,187.99828,29.02542748805051,324,1,69
3.227542729186693E-8,4181,2679,161.99867,39.38147995103192,533,2,57
3.224917233481446E-8,4180,2704,161.79868,46.65217954027547,785,2,28
3.224872380473575E-8,4179,6271,125.99922,75.32478666494215,380,2,42
3.2247211427365234E-8,4178,3708,151.59883,38.08807325194001,655,3,77
3.2240912743877466E-8,4177,8042,108.19949,35.4196287161265,372,2,70
3.221343384976376E-8,4176,3792,150.79884,70.51558262396516,285,2,81
3.2191824421840935E-8,4175,802,180.99838,44.10620111779865,838,3,57
3.219140350920284E-8,4174,2872,160.1987,20.586724194762805,888,3,87
3.2176013449602346E-8,4173,3908,149.59886,23.798767044722368,503,1,34
3.2159764611698226E-8,4172,8138,107.19951,40.45141183387289,560,3,65
3.2101757017009696E-8,4171,3563,152.99881,59.92008089888583,425,3,100
3.204951766427632E-8,4170,7892,109.59947,23.814465122858998,823,2,31
3.2046790807046495E-8,4169,8866,99.79962,55.96293965971712,341,3,95
3.201897630718202E-8,4168,2315,165.79861,49.93835085089822,420,2,68
3.194772605931845E-8,4167,9312,95.39969,96.00976400331025,996,2,6
3.194364734895809E-8,4166,65,188.39827,70.97986698904123,240,1,51
3.1903426861221234E-8,4165,414,184.79832,20.15442232405253,421,1,63
3.190324497426136E-8,4164,33,188.79826,67.76471010774961,575,2,38
3.1879530364393886E-8,4163,4174,146.9989,64.2087317877999,723,3,42
3.18558125069939E-8,4162,7002,118.599335,34.13232240548595,977,3,37
3.1850883515291955E-8,4161,601,182.99835,19.272967461348774,352,1,84
3.181684986918721E-8,4160,6054,128.19919,49.31071591355207,370,2,64
3.1746433887159136E-8,4159,4568,142.99896,47.23611485809495,774,3,48
3.1713299951877005E-8,4158,8470,103.79956,87.4007138674702,501,3,39
3.17051653133739E-8,4157,5981,128.79918,64.69178569533815,850,2,15
3.167054399933231E-8,4156,2740,161.39868,27.632148516821317,850,2,39
3.164598740941386E-8,4155,819,180.79839,63.24630112340393,330,2,87
3.164464041251595E-8,4154,6566,122.99927,46.096387223705776,816,3,39
3.164060941639201E-8,4153,4353,145.19893,32.962768520880566,369,1,40
3.1636379367437385E-8,4152,7338,115.19939,50.82236624879312,562,3,58
3.161030925171566E-8,4151,3979,148.99887,58.07311724286372,776,3,42
3.158115602147727E-8,4150,7890,109.59947,67.69759742676534,201,1,40
3.157884656215449E-8,4149,470,184.39833,15.158915642645301,964,2,61
3.157629797535603E-8,4148,4152,147.1989,61.84565706517228,469,3,82
3.157115627634148E-8,4147,6217,126.399216,29.209209639742305,872,2,28
3.1333163521146804E-8,4146,9262,95.79968,32.833934547074385,783,3,43
3.13277904904086E-8,4145,8425,104.199554,52.29359248550217,831,3,29
3.1314628711851E-8,4144,8782,100.79961,51.81059064413152,120,1,98
3.131402017942551E-8,4143,9393,94.5997,9.363082591886796,938,3,91
3.1275942934304555E-8,4142,1995,168.99857,12.086802540078075,865,2,79
3.123583158113702E-8,4141,4892,139.79901,2.230443633223299,934,1,86
3.1197516443792196E-8,4140,9846,89.99977,12.295044370330023,974,3,66
3.11493499658518E-8,4139,6148,127.1992,54.46311029195287,822,3,35
3.1104097641688596E-8,4138,1551,173.3985,68.00456856005563,703,3,50
3.110206627353989E-8,4137,6812,120.599304,3.0392687078538456,931,1,59
3.106812452376101E-8,4136,6932,119.39932,46.12571258017623,528,2,38
3.10572660330936E-8,4135,5221,136.39906,91.77532461155351,538,3,45
3.103985410725019E-8,4134,4226,146.39891,79.00335440598212,657,3,41
3.1021607538374044E-8,4133,4256,146.19891,82.2025183325452,612,2,23
3.096621590855669E-8,4132,1554,173.3985,84.10432261767902,150,1,82
3.094104010409264E-8,4131,7640,112.19943,33.24162611137294,752,2,28
3.092023234359227E-8,4130,8772,100.79961,72.31405065825386,417,2,31
3.090260297516328E-8,4129,5752,131.19914,43.03894106992472,333,1,34
3.088993499371956E-8,4128,1335,175.59846,65.21942462573328,476,2,49
3.0867856015742904E-8,4127,3089,157.99873,55.940884286636376,909,3,37
3.085619604343435E-8,4126,128,187.79828,97.07769419346559,439,3,80
3.0802502542227474E-8,4125,7720,111.399445,21.767849927286576,320,1,54
3.080085397010401E-8,4124,7473,113.999405,42.53366555635473,646,2,29
3.079543873391425E-8,4123,6544,123.199265,54.79702163168996,591,3,55
3.074681099691809E-8,4122,7988,108.59949,6.21996239691711,465,1,84
3.0742884148348095E-8,4121,9254,95.99968,81.17238160466358,574,3,32
3.0683759876131505E-8,4120,1492,173.99849,72.8455450775618,877,2,18
3.0632171793759205E-8,4119,9718,91.39975,32.61687528702612,305,1,34
3.0629616084890264E-8,4118,818,180.79839,46.83005536908746,545,2,55
3.061364160234244E-8,4117,7985,108.59949,73.53034826831797,266,2,64
3.056152601102412E-8,4116,6825,120.39931,28.809286657504234,583,3,94
3.0543799232368154E-8,4115,959,179.3984,64.74341740477293,884,3,39
3.052740266071995E-8,4114,3370,154.99878,51.90425831457613,482,3,98
3.052275984014966E-8,4113,1892,169.99855,16.367036387587323,376,1,83
3.0509987002458684E-8,4112,9865,89.799774,22.96721230994024,825,3,51
3.049637435463633E-8,4111,6313,125.59923,32.23746477008235,572,3,92
3.048372551414244E-8,4110,4900,139.59901,84.01334970628885,401,3,77
3.0467977206414545E-8,4109,4630,142.39897,91.34477521240662,174,1,51
3.046782758583493E-8,4108,8911,99.39963,39.8753501142301,448,3,87
3.046643051573173E-8,4107,5243,136.19907,79.17791803378873,682,2,19
3.042384621146226E-8,4106,9545,92.999725,7.043480906895918,688,1,37
3.041753655175531E-8,4105,9675,91.79974,28.075820107352815,357,2,79
3.038554731850698E-8,4104,6787,120.7993,14.652100489469241,282,1,98
3.03851188714797E-8,4103,9181,96.79967,41.312350106153346,168,1,71
3.037424352008386E-8,4102,5434,134.3991,73.15417522101126,389,2,46
3.036252806884131E-8,4101,1086,178.19843,74.08639228966749,478,3,85
3.034950753605782E-8,4100,6287,125.799225,55.775518968836884,718,3,42
3.034757385329523E-8,4099,4925,139.39902,61.51949420515773,494,3,74
3.031404004598042E-8,4098,4648,142.19897,31.99576056205787,913,2,28
3.0313450051178544E-8,4097,1229,176.59845,86.64449363312593,952,2,14
3.0307632933776424E-8,4096,6533,123.39926,31.028267019498983,525,2,56
3.029543967444894E-8,4095,82,188.19827,19.340220678977147,912,1,22
3.028158037464662E-8,4094,8324,105.19954,16.39149478239267,792,3,84
3.0281340146578106E-8,4093,7540,113.19942,71.09315817790348,493,2,28
3.0279607585623685E-8,4092,6904,119.59932,39.512253252661935,807,3,45
3.0266257066133587E-8,4091,8997,98.59964,42.90529693016186,626,1,10
3.024263143899848E-8,4090,8040,108.19949,72.91161126600431,342,3,85
3.023634251903052E-8,4089,2529,163.59865,44.34795447945865,207,1,84
3.0211063266095766E-8,4088,9861,89.799774,19.417212017319798,579,2,52
3.020476025532885E-8,4087,3085,157.99873,79.0291551669469,329,2,65
3.015932631687214E-8,4086,9460,93.99971,27.2958719132925,984,3,36
3.013467620294284E-8,4085,902,179.9984,75.0274764715413,304,1,34
3.013199710859869E-8,4084,6358,124.99924,85.6120790553927,320,2,50
3.0094494274782375E-8,4083,151,187.59828,28.044902008287213,879,1,17
3.0091680743371096E-8,4082,2022,168.59857,65.8388240307484,732,3,48
3.0073879984052854E-8,4081,4569,142.99896,55.81623853772844,968,3,31
3.004578007590564E-8,4080,5921,129.39917,26.28657647216237,220,1,94
3.0044090929293594E-8,4079,1965,169.19856,27.35488736330605,458,1,41
3.004180528617829E-8,4078,1741,171.59853,97.97604854795964,850,3,28
3.003747777355525E-8,4077,7189,116.79936,21.633210070168623,975,2,29
3.0005520053447915E-8,4076,6977,118.79933,33.796090454744245,972,3,39
2.99985260152276E-8,4075,6453,124.19925,73.96208810818236,589,2,23
2.999076707768579E-8,4074,6506,123.59926,95.71422495066541,239,2,69
2.997331327152859E-8,4073,2440,164.39864,34.84366641344953,642,2,51
2.996465272201392E-8,4072,8529,103.19957,47.8097362130081,462,3,75
2.993966363625654E-8,4071,8306,105.399536,38.40824548669,546,2,38
2.987680183981317E-8,4070,2572,163.19865,90.03495308538437,773,3,33
2.9852020639102526E-8,4069,6270,125.99922,34.28345032823976,527,3,100
2.985035606306408E-8,4068,8613,102.39958,37.540616198046,549,3,71
2.981517931324738E-8,4067,607,182.99835,6.8862816535039535,967,1,46
2.9771363655223374E-8,4066,5032,138.39903,96.95769236436425,184,1,44
2.9767948404499488E-8,4065,7019,118.39934,39.836674859685345,495,3,91
2.971542896479484E-8,4064,7016,118.39934,20.697534415067587,980,3,58
2.9663742664937E-8,4063,3699,151.79883,94.0641444066304,433,1,14
2.9646125980194623E-8,4062,8999,98.59964,85.53301149050121,376,1,12
2.9560034307471486E-8,4061,4105,147.59889,46.36941781357558,320,2,100
2.9545391529212067E-8,4060,3709,151.59883,27.298112972442016,985,3,59
2.9487097477315708E-8,4059,6793,120.7993,35.226236456115956,805,3,51
2.9486232392761867E-8,4058,6282,125.799225,81.39160032424009,661,3,35
2.947490231985212E-8,4057,4324,145.39893,84.58655099863874,432,3,73
2.942669873127644E-8,4056,6296,125.799225,31.58347067775009,386,1,35
2.942095682301801E-8,4055,5703,131.59914,17.27388503873143,310,1,83
2.9416410951560534E-8,4054,8473,103.79956,44.4471051341994,411,3,96
2.9361789549914205E-8,4053,5376,134.99908,48.16587927316919,569,3,73
2.9310323834186762E-8,4052,3431,154.39879,35.075201794173005,249,1,75
2.9295491658475737E-8,4051,2810,160.79869,31.74124796234477,507,2,77
2.9279337080810436E-8,4050,7919,109.399475,66.30088160175137,617,2,21
2.9259167371323582E-8,4049,1708,171.79852,34.436244639695026,934,3,60
2.925242039238966E-8,4048,5559,132.99911,14.851945412736196,982,3,86
2.924058481022032E-8,4047,4629,142.39897,39.75858029533944,747,3,61
2.9235864569519418E-8,4046,3903,149.59886,36.725587938266735,387,2,94
2.9230312708467004E-8,4045,5058,137.99904,29.598013990509983,605,1,21
2.921815825878133E-8,4044,6609,122.59927,13.317363690076684,466,1,53
2.9175766887430193E-8,4043,4078,147.99889,57.50250761717009,276,1,41
2.9152775216689326E-8,4042,9034,98.199646,25.459457103374053,757,1,12
2.9141678583875104E-8,4041,2605,162.79866,22.711281934908055,896,2,45
2.9132153703096134E-8,4040,6426,124.39925,20.762207735704788,551,2,75
2.9119424230196073E-8,4039,4878,139.79901,38.50617732531388,761,3,60
2.9103568859504827E-8,4038,1267,176.39845,51.1788035671066,193,1,91
2.910065434471572E-8,4037,1650,172.39851,50.393123349974985,465,2,64
2.9094524440817946E-8,4036,6633,122.39928,11.704982413080977,569,1,44
2.9080186564080823E-8,4035,4194,146.7989,20.792451067094262,468,1,44
2.9069685357324667E-8,4034,8351,104.99954,23.511693658629675,604,2,50
2.9047015780478875E-8,4033,1614,172.79851,53.08500705426015,635,2,39
2.9039131643553903E-8,4032,8186,106.59952,47.035835367448726,458,3,81
2.9001321350185376E-8,4031,2053,168.39857,34.15536217087302,304,1,63
2.8988198126151222E-8,4030,8405,104.39955,86.71166082294285,442,3,50
2.8938948944241713E-8,4029,358,185.39832,37.50378895248868,895,2,34
2.8934234960172655E-8,4028,8086,107.5995,38.351797482166205,304,2,93
2.8887437970492062E-8,4027,7811,110.39946,79.18036104196995,261,2,65
2.8812906059199243E-8,4026,61,188.39827,79.05679703223679,353,2,72
2.8744626191151735E-8,4025,2422,164.59863,17.03463108698499,653,2,92
2.8740452126777687E-8,4024,1540,173.5985,26.928593559575848,806,3,93
2.8735727651432856E-8,4023,4818,140.399,35.11254625359352,647,3,83
2.872785051326717E-8,4022,3084,157.99873,15.412646600838283,568,1,46
2.8693065371486464E-8,4021,3379,154.99878,47.06009161804159,538,3,94
2.8667933533284086E-8,4020,7636,112.19943,47.073392194397066,767,1,8
2.863884264538116E-8,4019,9072,97.79965,58.0486649456607,908,3,23
2.863705751619233E-8,4018,6612,122.59927,80.78584953313738,321,3,100
2.8599811990124735E-8,4017,923,179.7984,63.586926091034435,620,1,14
2.859858442732003E-8,4016,5304,135.59908,70.84001519819189,832,1,6
